Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y,frequency (inv_wM3=5e-05) X,frequency (inv_wM3=5e-05) Y
2.95315546438219e-08,0.001390616391065289,3.650888354788656e-08,0.001628941156850935,4.707637070265468e-08,0.001728849912087644,4.178671067488218e-08,0.001840424358344989,4.689453753433109e-08,0.001885346074236854,6.361068374338248e-08,0.001944159447245968,5.451108089047964e-08,0.001942030936177071,5.049398614741745e-08,0.001959835287085373,7.165377743014285e-08,0.00201058923596787,6.22392373366544e-08,0.001979889175252695,2.95315546438219e-08,0.03078182256779204,3.650888354788656e-08,0.002893358806205714,4.707637070265468e-08,0.0003595910813915016,4.178671067488218e-08,0.000110143704443574,4.689453753433109e-08,6.072168132272159e-05,6.361068374338248e-08,2.731402914822199e-05,5.451108089047964e-08,4.287551135315066e-05,5.049398614741745e-08,7.832428754261726e-05,7.165377743014285e-08,2.450531093255704e-05,6.22392373366544e-08,5.293697608076252e-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.36687874584881e-08,0.001360689293567758,3.99157340913155e-08,0.001599260620195651,5.089873653192379e-08,0.001708565932569967,4.560333918325082e-08,0.001836366101300266,5.015779110780285e-08,0.001890930987565576,6.90994269338696e-08,0.001925678525528755,5.814976891386903e-08,0.001954011853448671,5.562864207856286e-08,0.001955747265972897,7.688591876878215e-08,0.00201673844365596,6.633800799677979e-08,0.001989562721371336,3.36687874584881e-08,0.03078261977758263,3.99157340913155e-08,0.002891632913455626,5.089873653192379e-08,0.0003568958874430611,4.560333918325082e-08,0.000103958645515143,5.015779110780285e-08,5.437400424832994e-05,6.90994269338696e-08,1.839047972427425e-05,5.814976891386903e-08,3.514054745541121e-05,5.562864207856286e-08,5.200597871809048e-05,7.688591876878215e-08,1.660942080517672e-05,6.633800799677979e-08,4.073008582353927e-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.75971918751875e-08,0.001331854866463598,4.350654810846173e-08,0.001574980428985053,5.5210482458907e-08,0.00169347199594337,4.895762571231959e-08,0.001836822702924423,5.358740039600129e-08,0.001898727991400477,7.302321233637139e-08,0.001898254761494225,6.175272842860425e-08,0.001967098584199517,5.938983750067618e-08,0.001963908408294924,8.159746410700893e-08,0.002014870619664548,7.013853275787658e-08,0.002004697700193129,3.75971918751875e-08,0.03078217737819735,4.350654810846173e-08,0.002890982194190706,5.5210482458907e-08,0.0003510013008179331,4.895762571231959e-08,0.0001005186444556603,5.358740039600129e-08,4.839876906627963e-05,7.302321233637139e-08,1.732707788933438e-05,6.175272842860425e-08,2.886974767021371e-05,5.938983750067618e-08,4.019071623555258e-05,8.159746410700893e-08,8.682947502193723e-06,7.013853275787658e-08,3.156354931788814e-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.137754664417946e-08,0.001324117228498957,4.670525513140209e-08,0.001567644095893041,5.882763759185731e-08,0.001699569986787182,5.243085468713992e-08,0.001831234833835757,5.778672624809623e-08,0.001899579360867413,7.749927709574794e-08,0.001862891769130502,6.623169395795493e-08,0.001975582126524098,6.321321442735677e-08,0.001978739169082499,8.568971564353095e-08,0.002008622610247882,7.474650953299295e-08,0.002021139732757582,4.137754664417946e-08,0.03078091875046996,4.670525513140209e-08,0.002883695831875383,5.882763759185731e-08,0.0003526994453145625,5.243085468713992e-08,9.604727664127052e-05,5.778672624809623e-08,4.471756312891007e-05,7.749927709574794e-08,2.080328527475139e-05,6.623169395795493e-08,2.380885210275553e-05,6.321321442735677e-08,3.090740310845319e-05,8.568971564353095e-08,6.901887640804005e-06,7.474650953299295e-08,2.512588756449167e-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.224087020985293e-08,0.001326219374782895,4.99496936424383e-08,0.001577300148609287,5.962219547449744e-08,0.001702987872143891,5.740097431954177e-08,0.001803711062256302,6.167273022619872e-08,0.001885032772766179,8.249617241947631e-08,0.001831865568389102,6.950935412334844e-08,0.00197457038469989,6.724174314778966e-08,0.001992493567143504,9.08387800950406e-08,0.001992315134036727,7.95255769019189e-08,0.0020292504440369,4.224087020985293e-08,0.03078065217258884,4.99496936424383e-08,0.002889690060422495,5.962219547449744e-08,0.0003553933805670853,5.740097431954177e-08,9.129171919791386e-05,6.167273022619872e-08,3.862629183215213e-05,8.249617241947631e-08,2.112834403004619e-05,6.950935412334844e-08,1.751378316876919e-05,6.724174314778966e-08,2.580459292660494e-05,9.08387800950406e-08,8.228453909321825e-06,7.95255769019189e-08,1.922170527085797e-05,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.396751734119989e-08,0.001333678700325102,5.068252505290024e-08,0.001581366406396371,6.121131123977768e-08,0.001711962170631248,5.857457385973626e-08,0.001794963996825072,6.584049112643206e-08,0.001854808605191687,8.665161014150875e-08,0.001830553702807233,7.356167142518479e-08,0.001965813189299865,7.220336288631395e-08,0.001999120639905684,9.755094030038919e-08,0.00195145194407489,8.531989447285909e-08,0.002030223897213713,4.396751734119989e-08,0.03077979531735379,5.068252505290024e-08,0.002892913654405567,6.121131123977768e-08,0.0003533077369662237,5.857457385973626e-08,8.953103300114096e-05,6.584049112643206e-08,3.374642634484571e-05,8.665161014150875e-08,2.191083485384891e-05,7.356167142518479e-08,1.168132362422006e-05,7.220336288631395e-08,1.885737233172394e-05,9.755094030038919e-08,8.915648779489135e-06,8.531989447285909e-08,9.32722244817397e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.482633963434684e-08,0.001338719420304724,5.214818787382412e-08,0.001591020028258637,6.185427469236668e-08,0.001716582345528684,6.092177294012524e-08,0.001778540221027299,6.969001168327788e-08,0.001825211123535303,9.02917051176438e-08,0.001841382838391926,7.742146408337918e-08,0.001948158199657123,7.727328987038902e-08,0.001995466047382038,1.032561469936664e-07,0.001910458426290285,8.940724502393321e-08,0.002026779767157919,4.482633963434684e-08,0.03078104005590297,5.214818787382412e-08,0.002885546921307366,6.185427469236668e-08,0.0003521677605720007,6.092177294012524e-08,8.715462025185934e-05,6.969001168327788e-08,3.576569171155446e-05,9.02917051176438e-08,2.30895562929901e-05,7.742146408337918e-08,1.179987144543167e-05,7.727328987038902e-08,9.949253015766784e-06,1.032561469936664e-07,9.227301867537973e-06,8.940724502393321e-08,6.430441922956978e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.650453574317842e-08,0.001350948054768442,5.270895926825629e-08,0.001595268130071878,6.314020159754468e-08,0.001728565066948329,6.437941633031797e-08,0.001762231702162706,7.442968500506012e-08,0.001801905237256886,9.390555474355124e-08,0.001865691872078643,8.27260414342208e-08,0.001909259417370001,8.125897621578026e-08,0.00198594268077565,1.100860115768395e-07,0.001876864527216184,9.446526712498071e-08,0.002017269927774045,4.650453574317842e-08,0.03077824395577492,5.270895926825629e-08,0.002882785802604921,6.314020159754468e-08,0.0003511422447027688,6.437941633031797e-08,8.59045676121559e-05,7.442968500506012e-08,3.692304202342443e-05,9.390555474355124e-08,2.11198197147074e-05,8.27260414342208e-08,1.358038164454875e-05,8.125897621578026e-08,8.046811897698798e-06,1.100860115768395e-07,8.498220204579952e-06,9.446526712498071e-08,6.835129363630136e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
4.847078402118593e-08,0.001366901341372152,5.383050205712062e-08,0.001605456333782148,6.467296801862949e-08,0.001745793863658903,6.736253294191348e-08,0.00176182309517868,7.825536652119253e-08,0.00180506950352892,9.726644258718125e-08,0.001898407381941169,8.82832092955423e-08,0.001867362968820768,8.603355343945493e-08,0.00196350494005145,1.151149798658464e-07,0.001883009944147257,1.025400410425655e-07,0.001982511260535542,4.847078402118593e-08,0.0307761153146283,5.383050205712062e-08,0.002880249720894134,6.467296801862949e-08,0.0003510936603178026,6.736253294191348e-08,8.894013297594502e-05,7.825536652119253e-08,3.877994043242126e-05,9.726644258718125e-08,2.09438064103226e-05,8.82832092955423e-08,1.462186611318362e-05,8.603355343945493e-08,9.832820072141994e-06,1.151149798658464e-07,8.571130656504042e-06,1.025400410425655e-07,7.773235518302555e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.041237637006362e-08,0.001381139835191984,5.517133059301797e-08,0.001619758586113789,6.634738268778121e-08,0.001764019226926832,7.03936858146363e-08,0.00177101212044881,7.909680012382481e-08,0.001807321369728665,1.022762500909049e-07,0.001926077656289583,9.411231986019831e-08,0.001848575887656754,9.15270361682569e-08,0.001923471727100763,1.161625601527838e-07,0.001885820938569373,1.088331318739356e-07,0.001939702895306911,5.041237637006362e-08,0.03077680857827127,5.517133059301797e-08,0.002880028771030235,6.634738268778121e-08,0.0003517242985003777,7.03936858146363e-08,9.363610857831445e-05,7.909680012382481e-08,4.02058415422345e-05,1.022762500909049e-07,2.065070633772691e-05,9.411231986019831e-08,1.454446216907195e-05,9.15270361682569e-08,1.09023296213761e-05,1.161625601527838e-07,8.811841907029107e-06,1.088331318739356e-07,7.841159080161097e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.268912683775323e-08,0.001392214706334566,5.685471100008096e-08,0.001638102842064237,6.818751266196024e-08,0.001777991289559282,7.318933578453538e-08,0.001790439571043337,8.077966732908937e-08,0.001813744211828471,1.058050496009651e-07,0.00192557097505439,9.85670277039813e-08,0.001859339545424453,9.76308725681447e-08,0.001879481991582892,1.182577207266585e-07,0.001892384367971578,1.159257105901585e-07,0.00189548399619413,5.268912683775323e-08,0.03077792385827466,5.685471100008096e-08,0.002881321485852688,6.818751266196024e-08,0.0003526295664007418,7.318933578453538e-08,8.987064913907068e-05,8.077966732908937e-08,3.981289160436942e-05,1.058050496009651e-07,2.088922559173312e-05,9.85670277039813e-08,1.49635485210674e-05,9.76308725681447e-08,1.105577682974715e-05,1.182577207266585e-07,8.679639655493611e-06,1.159257105901585e-07,7.33628513550934e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.572779767641249e-08,0.001396652617557341,5.862585326339147e-08,0.001653566982121513,7.043137105038517e-08,0.001787274024606724,7.618374654289713e-08,0.001820444923315466,8.292575329348869e-08,0.001827052092665916,1.103573289107535e-07,0.001917646656504234,1.023194192888855e-07,0.00187807094579816,1.035225927078264e-07,0.001864175561704172,1.209398521747159e-07,0.001904710525744945,1.224947246114283e-07,0.001888772930432331,5.572779767641249e-08,0.03077855946279806,5.862585326339147e-08,0.002882977128303783,7.043137105038517e-08,0.000353550359326203,7.618374654289713e-08,8.947015367927141e-05,8.292575329348869e-08,3.861264845357118e-05,1.103573289107535e-07,2.082027712520585e-05,1.023194192888855e-07,1.457951693471978e-05,1.035225927078264e-07,1.087611131909913e-05,1.209398521747159e-07,8.422190150580094e-06,1.224947246114283e-07,7.111049045608869e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
5.854674166768582e-08,0.00138939691802831,6.068283065459918e-08,0.00166438697701192,7.286114970934624e-08,0.001788915727259753,7.997783282170447e-08,0.0018501918531319,8.521939233394733e-08,0.001850429639856298,1.141123957290094e-07,0.00191894021318209,1.08379087850501e-07,0.001923439130757062,1.082658919635619e-07,0.001877001665151457,1.239155385301379e-07,0.001929060403074929,1.23750331344494e-07,0.001892180167072914,5.854674166768582e-08,0.03077868145644364,6.068283065459918e-08,0.002884440680595046,7.286114970934624e-08,0.0003539672480377281,7.997783282170447e-08,8.981966093773391e-05,8.521939233394733e-08,3.788802390625332e-05,1.141123957290094e-07,2.083797875818534e-05,1.08379087850501e-07,1.356725052304738e-05,1.082658919635619e-07,1.111466462825208e-05,1.239155385301379e-07,8.120467118225712e-06,1.23750331344494e-07,7.293654801112915e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.235668429416738e-08,0.001365812570081557,6.323366759779478e-08,0.00166847341095339,7.587681052055819e-08,0.001780785477258975,8.303841176343749e-08,0.001855852529094228,8.769994597856641e-08,0.001877401092939354,1.177664382103761e-07,0.001929447746015164,1.134510435680467e-07,0.001944549447957937,1.121248291167891e-07,0.00189662502378004,1.270792898109383e-07,0.001958404603374801,1.262615448106254e-07,0.00189975721387743,6.235668429416738e-08,0.03077906348392898,6.323366759779478e-08,0.002885331329492836,7.587681052055819e-08,0.0003541377716615773,8.303841176343749e-08,9.028264198000904e-05,8.769994597856641e-08,3.750715092359185e-05,1.177664382103761e-07,2.076962636530609e-05,1.134510435680467e-07,1.358508457340469e-05,1.121248291167891e-07,1.053208585007991e-05,1.270792898109383e-07,7.88694032831531e-06,1.262615448106254e-07,7.151301697326121e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
6.634132126829624e-08,0.001336083934909132,6.578364929089881e-08,0.001662084916264877,7.961663269291118e-08,0.001764539687058335,8.617362385226311e-08,0.001850710817701626,8.997705212452594e-08,0.001891218724390415,1.212080281385117e-07,0.00194032238677165,1.197111190147699e-07,0.001939649889426193,1.17973944660208e-07,0.001940419274705655,1.299282811060283e-07,0.001970875783424066,1.273327054259363e-07,0.001903266747763923,6.634132126829624e-08,0.03077934396671261,6.578364929089881e-08,0.002885524190273743,7.961663269291118e-08,0.0003542005281490865,8.617362385226311e-08,9.04389784457643e-05,8.997705212452594e-08,3.751721738740375e-05,1.212080281385117e-07,2.073499928192406e-05,1.197111190147699e-07,1.357681810514802e-05,1.17973944660208e-07,1.000208223715928e-05,1.299282811060283e-07,7.770768998366348e-06,1.273327054259363e-07,7.094159984009547e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
7.014416870501551e-08,0.001324044040319715,6.963275111619024e-08,0.001637533741307825,8.313231930210752e-08,0.001750732529655726,8.93233937256045e-08,0.00184161849348072,9.236678514321833e-08,0.001897625829349401,1.258458568730872e-07,0.001945390845566441,1.232038564559095e-07,0.001940757479758084,1.237439517446056e-07,0.001961816659539745,1.329099654328884e-07,0.001975491244286524,1.294750266565582e-07,0.001911851847945868,7.014416870501551e-08,0.03077946643031639,6.963275111619024e-08,0.002885715023526367,8.313231930210752e-08,0.0003541686478876025,8.93233937256045e-08,9.043103151185557e-05,9.236678514321833e-08,3.768368421726158e-05,1.258458568730872e-07,2.066176864802864e-05,1.232038564559095e-07,1.360867416181364e-05,1.237439517446056e-07,9.837213361715149e-06,1.329099654328884e-07,7.735833291557794e-06,1.294750266565582e-07,6.924469811696698e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
7.103969736196454e-08,0.001325001642266701,7.310470221235654e-08,0.001608215263502928,8.655600723962084e-08,0.001736180201107436,9.325128500364816e-08,0.00183686759533317,9.49021703052321e-08,0.001897158539663456,1.293680365583888e-07,0.001938651930822113,1.270500068249269e-07,0.00195206392362075,1.292032768538102e-07,0.001956497154818079,1.358963283846884e-07,0.001975004965724318,1.325971742250006e-07,0.001934541634983601,7.103969736196454e-08,0.03077943926231557,7.310470221235654e-08,0.00288580364898648,8.655600723962084e-08,0.0003541138288328602,9.325128500364816e-08,9.041028984239502e-05,9.49021703052321e-08,3.774347765991396e-05,1.293680365583888e-07,2.06040235725538e-05,1.270500068249269e-07,1.353391331045865e-05,1.292032768538102e-07,9.873390030138901e-06,1.358963283846884e-07,7.70197281703987e-06,1.325971742250006e-07,6.709509756882996e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
7.28307546758626e-08,0.001331055711727113,7.665251337046049e-08,0.001581759226739205,9.021855585289747e-08,0.001716999351925327,9.651935238664132e-08,0.001837791255108918,9.854144499908249e-08,0.001889122370381012,1.334090401055005e-07,0.001919022700800031,1.30480849760093e-07,0.001965095250450285,1.328995487307372e-07,0.001956981259304626,1.399496297887435e-07,0.00197024385804584,1.352366103476022e-07,0.001959320488904617,7.28307546758626e-08,0.03077946952274204,7.665251337046049e-08,0.002885815250196747,9.021855585289747e-08,0.0003540611889301191,9.651935238664132e-08,9.035521192549393e-05,9.854144499908249e-08,3.777747971148385e-05,1.334090401055005e-07,2.055306727031727e-05,1.30480849760093e-07,1.350681337566359e-05,1.328995487307372e-07,9.835067309589959e-06,1.399496297887435e-07,7.667079918587139e-06,1.352366103476022e-07,6.546696994629998e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
7.351718574718206e-08,0.001334524824296226,8.004969465620918e-08,0.001568131554831281,9.497697381778322e-08,0.001695028742002625,9.99716748885542e-08,0.001834498331519982,1.027623135614328e-07,0.001885700679028266,1.373037796201806e-07,0.001889295455648422,1.350180993371271e-07,0.001976118782309396,1.367951475323122e-07,0.001967910501465865,1.454932242255592e-07,0.00197567489796024,1.38048731174414e-07,0.001976115172255599,7.351718574718206e-08,0.03077954073864982,8.004969465620918e-08,0.00288578134087798,9.497697381778322e-08,0.000353949538399475,9.99716748885542e-08,9.028972978779873e-05,1.027623135614328e-07,3.777088605708834e-05,1.373037796201806e-07,2.051861181633352e-05,1.350180993371271e-07,1.344385439251331e-05,1.367951475323122e-07,9.805641850534495e-06,1.454932242255592e-07,7.622503965283576e-06,1.38048731174414e-07,6.428939785997693e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
7.489004788982098e-08,0.00134326023443086,8.342626817194593e-08,0.001575371157559995,9.875212879062362e-08,0.001698374843990436,1.049229407049996e-07,0.001810258717678485,1.061315184715788e-07,0.001891688581250043,1.386596384587915e-07,0.001878037371719921,1.387697403860563e-07,0.001976606660560644,1.403732891507404e-07,0.001982265713718644,1.494619571018561e-07,0.001990761723627978,1.407917168636228e-07,0.001983843734928989,7.489004788982098e-08,0.03077946226633031,8.342626817194593e-08,0.002885791872249861,9.875212879062362e-08,0.0003538883016946907,1.049229407049996e-07,9.02039344416524e-05,1.061315184715788e-07,3.773058470976274e-05,1.386596384587915e-07,2.049878192629487e-05,1.387697403860563e-07,1.339205861627647e-05,1.403732891507404e-07,9.759227419397697e-06,1.494619571018561e-07,7.590546372780558e-06,1.407917168636228e-07,6.373120101915737e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
