Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y,/Z X,/Z Y
2.319708137626881e-09,0.003386492963395882,2.319708137626881e-09,3,2.319708137626881e-09,1.608175117423871,2.319708137626881e-09,0.03056488523952632,2.319708137626881e-09,1.168738928622035,2.319708137626881e-09,0.03055929594675291,2.319708137626881e-09,2.999996868876493,2.319708137626881e-09,2.999996868880356
3.529089112510347e-09,0.00336923493915858,3.529089112510347e-09,3,3.529089112510347e-09,0.8825465324937922,3.529089112510347e-09,0.03056081549977471,3.529089112510347e-09,1.168738928690912,3.529089112510347e-09,0.03055929594536743,3.529089112510347e-09,2.999996868876469,3.529089112510347e-09,2.999996868880356
5e-09,0.003349303028893913,5e-09,3,5e-09,0,5e-09,0.03056053423885158,5e-09,1.168738928824773,5e-09,0.0305592959442098,5e-09,2.999996868876482,5e-09,2.999996868880356
5.310166879628209e-09,0.003342193681753336,5.310166879628209e-09,3,5.310166879628209e-09,0,5.310166879628209e-09,0.03056376150125774,5.310166879628209e-09,1.168738928837099,5.310166879628209e-09,0.03055929594407428,5.310166879628209e-09,2.999996868876487,5.310166879628209e-09,2.999996868880356
5.814009704194524e-09,0.003331725127756072,5.814009704194524e-09,3,5.814009704194524e-09,0,5.814009704194524e-09,0.0305625430831981,5.814009704194524e-09,1.168738928712265,5.814009704194524e-09,0.03055929594388559,5.814009704194524e-09,2.999996868876494,5.814009704194524e-09,2.999996868880356
6.274626224489619e-09,0.003322777010524759,6.274626224489619e-09,3,6.274626224489619e-09,0,6.274626224489619e-09,0.03055629332977677,6.274626224489619e-09,1.168738928625215,6.274626224489619e-09,0.03055929594377016,6.274626224489619e-09,2.9999968688765,6.274626224489619e-09,2.999996868880356
7.195859265079809e-09,0.003306559406823862,7.195859265079809e-09,3,7.195859265079809e-09,0,7.195859265079809e-09,0.03055037857216705,7.195859265079809e-09,1.168738928797817,7.195859265079809e-09,0.0305592959436425,7.195859265079809e-09,2.999996868876511,7.195859265079809e-09,2.999996868880356
8.105160193898074e-09,0.003292714724478057,8.105160193898074e-09,3,8.105160193898074e-09,0,8.105160193898074e-09,0.0305518159464196,8.105160193898074e-09,1.168738928844078,8.105160193898074e-09,0.03055929594359501,8.105160193898074e-09,2.999996868876518,8.105160193898074e-09,2.999996868880356
9.645538663922974e-09,0.003276294414196889,9.645538663922974e-09,3,9.645538663922974e-09,0,9.645538663922974e-09,0.03055723566887119,9.645538663922974e-09,1.168738928688373,9.645538663922974e-09,0.0305592959436429,9.645538663922974e-09,2.999996868876527,9.645538663922974e-09,2.999996868880356
1.165758283781275e-08,0.003263274475547981,1.165758283781275e-08,3,1.165758283781275e-08,0,1.165758283781275e-08,0.03056311623875015,1.165758283781275e-08,1.168738928690376,1.165758283781275e-08,0.03055929594380102,1.165758283781275e-08,2.999996868876531,1.165758283781275e-08,2.999996868880356
1.487067295347169e-08,0.003256241537156895,1.487067295347169e-08,3,1.487067295347169e-08,0,1.487067295347169e-08,0.0305617957888932,1.487067295347169e-08,1.16873892877236,1.487067295347169e-08,0.03055929594403115,1.487067295347169e-08,2.999996868876532,1.487067295347169e-08,2.999996868880356
1.726979711177697e-08,0.003261831412243828,1.726979711177697e-08,3,1.726979711177697e-08,0,1.726979711177697e-08,0.03055873737683959,1.726979711177697e-08,1.168738928767402,1.726979711177697e-08,0.03055929594417598,1.726979711177697e-08,2.99999686887653,1.726979711177697e-08,2.999996868880356
1.815156914911717e-08,0.003265509999860706,1.815156914911717e-08,3,1.815156914911717e-08,0,1.815156914911717e-08,0.03056059947174396,1.815156914911717e-08,1.168738928760491,1.815156914911717e-08,0.03055929594421963,1.815156914911717e-08,2.99999686887653,1.815156914911717e-08,2.999996868880356
1.991511322379758e-08,0.003274631310637358,1.991511322379758e-08,3,1.991511322379758e-08,0,1.991511322379758e-08,0.03055893649968316,1.991511322379758e-08,1.168738928685406,1.991511322379758e-08,0.03055929594427972,1.991511322379758e-08,2.999996868876528,1.991511322379758e-08,2.999996868880356
2.189754381195021e-08,0.003284518377483597,2.189754381195021e-08,3,2.189754381195021e-08,0,2.189754381195021e-08,0.03055814335947844,2.189754381195021e-08,1.168738928765864,2.189754381195021e-08,0.03055929594432061,2.189754381195021e-08,2.999996868876528,2.189754381195021e-08,2.999996868880356
2.387572352716146e-08,0.003290789042865541,2.387572352716146e-08,3,2.387572352716146e-08,0,2.387572352716146e-08,0.0305598610973044,2.387572352716146e-08,1.168738928734058,2.387572352716146e-08,0.03055929594434905,2.387572352716146e-08,2.999996868876527,2.387572352716146e-08,2.999996868880356
2.62783082619565e-08,0.003292614523501334,2.62783082619565e-08,3,2.62783082619565e-08,0,2.62783082619565e-08,0.03056039764875672,2.62783082619565e-08,1.168738928727922,2.62783082619565e-08,0.03055929594438394,2.62783082619565e-08,2.999996868876526,2.62783082619565e-08,2.999996868880356
2.951778836176532e-08,0.003286392993250758,2.951778836176532e-08,3,2.951778836176532e-08,0,2.951778836176532e-08,0.03055818331835162,2.951778836176532e-08,1.168738928753535,2.951778836176532e-08,0.03055929594440314,2.951778836176532e-08,2.999996868876525,2.951778836176532e-08,2.999996868880356
3.25904615662082e-08,0.00327183082416456,3.25904615662082e-08,3,3.25904615662082e-08,0,3.25904615662082e-08,0.03055828477386032,3.25904615662082e-08,1.168738928739253,3.25904615662082e-08,0.03055929594441446,3.25904615662082e-08,2.999996868876525,3.25904615662082e-08,2.999996868880356
3.716885292733058e-08,0.003239450739095347,3.716885292733058e-08,3,3.716885292733058e-08,0,3.716885292733058e-08,0.03056098405414764,3.716885292733058e-08,1.168738928730145,3.716885292733058e-08,0.03055929594442319,3.716885292733058e-08,2.999996868876525,3.716885292733058e-08,2.999996868880356
4.146218868989011e-08,0.003206386034916913,4.146218868989011e-08,3,4.146218868989011e-08,0,4.146218868989011e-08,0.0305596900777124,4.146218868989011e-08,1.168738928748291,4.146218868989011e-08,0.03055929594442372,4.146218868989011e-08,2.999996868876525,4.146218868989011e-08,2.999996868880356
4.580389941166449e-08,0.003179110911669937,4.580389941166449e-08,3,4.580389941166449e-08,0,4.580389941166449e-08,0.03055453434661631,4.580389941166449e-08,1.168738928739188,4.580389941166449e-08,0.03055929594442849,4.580389941166449e-08,2.999996868876525,4.580389941166449e-08,2.999996868880356
4.680429031990452e-08,0.003175864120286702,4.680429031990452e-08,3,4.680429031990452e-08,0,4.680429031990452e-08,0.03055133088577829,4.680429031990452e-08,1.168738928723154,4.680429031990452e-08,0.03055929594442872,4.680429031990452e-08,2.999996868876525,4.680429031990452e-08,2.999996868880356
4.88050721363846e-08,0.003173204390462338,4.88050721363846e-08,3,4.88050721363846e-08,0,4.88050721363846e-08,0.0305495099431236,4.88050721363846e-08,1.168738928761933,4.88050721363846e-08,0.03055929594442714,4.88050721363846e-08,2.999996868876525,4.88050721363846e-08,2.999996868880356
5.128062348760689e-08,0.00317713118341386,5.128062348760689e-08,3,5.128062348760689e-08,0,5.128062348760689e-08,0.03055777914935603,5.128062348760689e-08,1.168738928723771,5.128062348760689e-08,0.03055929594442608,5.128062348760689e-08,2.999996868876525,5.128062348760689e-08,2.999996868880356
5.20580602355942e-08,0.003180066058233284,5.20580602355942e-08,3,5.20580602355942e-08,0,5.20580602355942e-08,0.03055443722964683,5.20580602355942e-08,1.168738928638628,5.20580602355942e-08,0.03055929594442751,5.20580602355942e-08,2.999996868876525,5.20580602355942e-08,2.999996868880356
5.361293373156881e-08,0.003187257158877368,5.361293373156881e-08,3,5.361293373156881e-08,0,5.361293373156881e-08,0.03056117144748753,5.361293373156881e-08,1.168738928839011,5.361293373156881e-08,0.03055929594442846,5.361293373156881e-08,2.999996868876525,5.361293373156881e-08,2.999996868880356
5.433895969502615e-08,0.003190945297726549,5.433895969502615e-08,3,5.433895969502615e-08,0,5.433895969502615e-08,0.03056362691336052,5.433895969502615e-08,1.168738928729406,5.433895969502615e-08,0.03055929594442101,5.433895969502615e-08,2.999996868876525,5.433895969502615e-08,2.999996868880356
5.579101162194084e-08,0.003199278350853528,5.579101162194084e-08,3,5.579101162194084e-08,0,5.579101162194084e-08,0.03057801989494249,5.579101162194084e-08,1.168738928764786,5.579101162194084e-08,0.0305592959444299,5.579101162194084e-08,2.999996868876525,5.579101162194084e-08,2.999996868880356
5.725924945425327e-08,0.003209005701805211,5.725924945425327e-08,3,5.725924945425327e-08,0,5.725924945425327e-08,0.03057841069856061,5.725924945425327e-08,1.168738928631743,5.725924945425327e-08,0.03055929594443036,5.725924945425327e-08,2.999996868876525,5.725924945425327e-08,2.999996868880356
5.929520149961625e-08,0.003222855902869686,5.929520149961625e-08,3,5.929520149961625e-08,0,5.929520149961625e-08,0.03056974548983164,5.929520149961625e-08,1.168738928835802,5.929520149961625e-08,0.03055929594442884,5.929520149961625e-08,2.999996868876525,5.929520149961625e-08,2.999996868880356
6.138985899570773e-08,0.003234839672722962,6.138985899570773e-08,3,6.138985899570773e-08,0,6.138985899570773e-08,0.03057162673126557,6.138985899570773e-08,1.168738928785148,6.138985899570773e-08,0.03055929594442393,6.138985899570773e-08,2.999996868876525,6.138985899570773e-08,2.999996868880356
6.374668058583968e-08,0.003243439584269395,6.374668058583968e-08,3,6.374668058583968e-08,0,6.374668058583968e-08,0.0305817324661379,6.374668058583968e-08,1.16873892865545,6.374668058583968e-08,0.03055929594443737,6.374668058583968e-08,2.999996868876525,6.374668058583968e-08,2.999996868880356
6.718574563791672e-08,0.003248238369273035,6.718574563791672e-08,3,6.718574563791672e-08,0,6.718574563791672e-08,0.03060045692040874,6.718574563791672e-08,1.168738928758986,6.718574563791672e-08,0.03055929594442073,6.718574563791672e-08,2.999996868876525,6.718574563791672e-08,2.999996868880356
7.018054121939799e-08,0.003245337636095672,7.018054121939799e-08,3,7.018054121939799e-08,0,7.018054121939799e-08,0.03061706619363407,7.018054121939799e-08,1.168738928753388,7.018054121939799e-08,0.03055929594442094,7.018054121939799e-08,2.999996868876525,7.018054121939799e-08,2.999996868880356
7.467242753190316e-08,0.003231111329707056,7.467242753190316e-08,3,7.467242753190316e-08,0,7.467242753190316e-08,0.030700565137799,7.467242753190316e-08,1.168738928748964,7.467242753190316e-08,0.03055929594443882,7.467242753190316e-08,2.999996868876525,7.467242753190316e-08,2.999996868880356
7.943211197645118e-08,0.003209773285624495,7.943211197645118e-08,3,7.943211197645118e-08,0,7.943211197645118e-08,0.0308826271178157,7.943211197645118e-08,1.168738928692156,7.943211197645118e-08,0.03055929594442203,7.943211197645118e-08,2.999996868876525,7.943211197645118e-08,2.999996868880356
8.410743484289753e-08,0.003187212306081339,8.410743484289753e-08,3,8.410743484289753e-08,0,8.410743484289753e-08,0.03116377190255588,8.410743484289753e-08,1.168738928795046,8.410743484289753e-08,0.0305592959444281,8.410743484289753e-08,2.999996868876525,8.410743484289753e-08,2.999996868880356
8.910475957363894e-08,0.003162440939703128,8.910475957363894e-08,3,8.910475957363894e-08,0,8.910475957363894e-08,0.03115948697205129,8.910475957363894e-08,1.168738928657548,8.910475957363894e-08,0.03055929594443436,8.910475957363894e-08,2.999996868876525,8.910475957363894e-08,2.999996868880356
9.062506791682681e-08,0.003155906865609372,9.062506791682681e-08,3,9.062506791682681e-08,0,9.062506791682681e-08,0.03087377658298082,9.062506791682681e-08,1.168738928410164,9.062506791682681e-08,0.03055929594443265,9.062506791682681e-08,2.999996868876525,9.062506791682681e-08,2.999996868880356
9.366568460320253e-08,0.003146229119648721,9.366568460320253e-08,3,9.366568460320253e-08,0,9.366568460320253e-08,0.03006335861495073,9.366568460320253e-08,1.168738929771868,9.366568460320253e-08,0.03055929594442738,9.366568460320253e-08,2.999996868876525,9.366568460320253e-08,2.999996868880356
9.718230172533198e-08,0.003138689689578561,9.718230172533198e-08,3,9.718230172533198e-08,0,9.718230172533198e-08,0.02975271853623733,9.718230172533198e-08,1.168738928217341,9.718230172533198e-08,0.03055929594443564,9.718230172533198e-08,2.999996868876525,9.718230172533198e-08,2.999996868880356
1.016606565796639e-07,0.003133272137820976,1.016606565796639e-07,3,1.016606565796639e-07,0,1.016606565796639e-07,0.02996564412902517,1.016606565796639e-07,1.1687389276435,1.016606565796639e-07,0.0305592959443638,1.016606565796639e-07,2.999996868876525,1.016606565796639e-07,2.999996868880356
1.063594899789733e-07,0.00313000773033132,1.063594899789733e-07,3,1.063594899789733e-07,0,1.063594899789733e-07,0.03024028636747208,1.063594899789733e-07,1.168738930451297,1.063594899789733e-07,0.03055929594440955,1.063594899789733e-07,2.999996868876525,1.063594899789733e-07,2.999996868880356
1.126413622416729e-07,0.003126913614222507,1.126413622416729e-07,3,1.126413622416729e-07,0,1.126413622416729e-07,0.0305169802144843,1.126413622416729e-07,1.168738927700843,1.126413622416729e-07,0.03055929594462679,1.126413622416729e-07,2.999996868876525,1.126413622416729e-07,2.999996868880356
1.201506337399785e-07,0.003124631572837184,1.201506337399785e-07,3,1.201506337399785e-07,0,1.201506337399785e-07,0.03063732761591707,1.201506337399785e-07,1.168738929186534,1.201506337399785e-07,0.03055929594420914,1.201506337399785e-07,2.999996868876525,1.201506337399785e-07,2.999996868880356
1.279138040714133e-07,0.003123171310968816,1.279138040714133e-07,3,1.279138040714133e-07,0,1.279138040714133e-07,0.03062340619072463,1.279138040714133e-07,1.168738928551406,1.279138040714133e-07,0.03055929594449238,1.279138040714133e-07,2.999996868876525,1.279138040714133e-07,2.999996868880356
1.372587527125843e-07,0.003121953127432846,1.372587527125843e-07,3,1.372587527125843e-07,0,1.372587527125843e-07,0.03061960323282093,1.372587527125843e-07,1.168738928810669,1.372587527125843e-07,0.03055929594448359,1.372587527125843e-07,2.999996868876525,1.372587527125843e-07,2.999996868880356
1.5e-07,0.003120699386466589,1.5e-07,3,1.5e-07,0,1.5e-07,0.03066366419793157,1.5e-07,1.168738928731162,1.5e-07,0.03055929594433437,1.5e-07,2.999996868876525,1.5e-07,2.999996868880356
1.50078125e-07,0.003120459803737975,1.50078125e-07,2.953124999999992,1.50078125e-07,0,1.50078125e-07,0.02518533147929168,1.50078125e-07,1.164247038368121,1.50078125e-07,0.02509610532351437,1.50078125e-07,2.994449551457805,1.50078125e-07,2.999860015642211
1.50234375e-07,0.003122943083632086,1.50234375e-07,2.859374999999977,1.50234375e-07,0,1.50234375e-07,0.01504693779886451,1.50234375e-07,1.155705505872889,1.50234375e-07,0.01498311279939177,1.50234375e-07,2.985196372566237,1.50234375e-07,2.999697064215046
1.505468750000001e-07,0.00312637837949984,1.505468750000001e-07,2.671874999999948,1.505468750000001e-07,0,1.505468750000001e-07,-0.001466677254161138,1.505468750000001e-07,1.140665645097701,1.505468750000001e-07,-0.001501738217077767,1.505468750000001e-07,2.973923353051896,1.505468750000001e-07,2.999716430043192
1.511718750000002e-07,0.003116933225188512,1.511718750000002e-07,2.296874999999888,1.511718750000002e-07,0,1.511718750000002e-07,-0.02587693359207335,1.511718750000002e-07,1.114429132407183,1.511718750000002e-07,-0.02589120054719013,1.511718750000002e-07,2.962374263527057,1.511718750000002e-07,2.999950074389669
1.516208510287436e-07,0.003099215169098462,1.516208510287436e-07,2.027489382753832,1.516208510287436e-07,0,1.516208510287436e-07,-0.03891654395229929,1.516208510287436e-07,1.096740731874737,1.516208510287436e-07,-0.03892372264715525,1.516208510287436e-07,2.957657596727938,1.516208510287436e-07,3.000047403560734
1.522701181134041e-07,0.003062927861636137,1.522701181134041e-07,1.637929131957562,1.522701181134041e-07,0,1.522701181134041e-07,-0.05386837970479758,1.522701181134041e-07,1.070375670046598,1.522701181134041e-07,-0.05386661625402599,1.522701181134041e-07,2.95269663670479,1.522701181134041e-07,3.000108399022928
1.530985596467777e-07,0.003002153821037681,1.530985596467777e-07,1.140864211933354,1.530985596467777e-07,0,1.530985596467777e-07,-0.0679859105573471,1.530985596467777e-07,1.033352693110424,1.530985596467777e-07,-0.06799326677154434,1.530985596467777e-07,2.948756204002573,1.530985596467777e-07,3.000124124093706
1.540492798233889e-07,0.002938330848021863,1.540492798233889e-07,0.5704321059666673,1.540492798233889e-07,0,1.540492798233889e-07,-0.07972325077318392,1.540492798233889e-07,0.9872046945425829,1.540492798233889e-07,-0.07975960542042591,1.540492798233889e-07,2.945449793996161,1.540492798233889e-07,3.000019506512282
1.55e-07,0.002891323446041919,1.55e-07,0,1.55e-07,0,1.55e-07,-0.08665549212653058,1.55e-07,0.9625025146574745,1.55e-07,-0.08681684014261243,1.55e-07,2.954661195761171,1.55e-07,3.000234619244066
1.552539852741836e-07,0.002848406823282212,1.552539852741836e-07,0,1.552539852741836e-07,0,1.552539852741836e-07,-0.0724671245984418,1.552539852741836e-07,0.9774475303779195,1.552539852741836e-07,-0.07271637904890386,1.552539852741836e-07,2.970678211934966,1.552539852741836e-07,3.000416741088086
1.556546550748187e-07,0.002792022910327114,1.556546550748187e-07,0,1.556546550748187e-07,0,1.556546550748187e-07,-0.05331344619429691,1.556546550748187e-07,0.9981107157318478,1.556546550748187e-07,-0.05368091547149855,1.556546550748187e-07,2.98735462498201,1.556546550748187e-07,3.000452481007722
1.560178455499581e-07,0.002748311850240337,1.560178455499581e-07,0,1.560178455499581e-07,0,1.560178455499581e-07,-0.0404502612967344,1.560178455499581e-07,1.012478858350383,1.560178455499581e-07,-0.04089563435918764,1.560178455499581e-07,2.992553392202169,1.560178455499581e-07,3.000282226968196
1.56744226500237e-07,0.002672685446558642,1.56744226500237e-07,0,1.56744226500237e-07,0,1.56744226500237e-07,-0.02178625413751514,1.56744226500237e-07,1.033181362603079,1.56744226500237e-07,-0.02233122176335535,1.56744226500237e-07,2.996569642447462,1.56744226500237e-07,3.000052527463505
1.573230528017203e-07,0.002620229867463232,1.573230528017203e-07,0,1.573230528017203e-07,0,1.573230528017203e-07,-0.01152879428076895,1.573230528017203e-07,1.044175109792982,1.573230528017203e-07,-0.01210139471352098,1.573230528017203e-07,2.997507727066381,1.573230528017203e-07,2.999941510405552
1.583124654225516e-07,0.002541955719320388,1.583124654225516e-07,0,1.583124654225516e-07,0,1.583124654225516e-07,0.0006766122700890745,1.583124654225516e-07,1.056342693456022,1.583124654225516e-07,0.0001740016919137543,1.583124654225516e-07,2.998349140396495,1.583124654225516e-07,2.999840701816091
1.595455559362903e-07,0.002464405840469217,1.595455559362903e-07,0,1.595455559362903e-07,0,1.595455559362903e-07,0.009913857329535265,1.595455559362903e-07,1.064072832695105,1.595455559362903e-07,0.009697702768542205,1.595455559362903e-07,2.998778091433577,1.595455559362903e-07,2.999790891287486
1.61207001993857e-07,0.002400394691411183,1.61207001993857e-07,0,1.61207001993857e-07,0,1.61207001993857e-07,0.01656465415390932,1.61207001993857e-07,1.06701092274239,1.61207001993857e-07,0.01670467483289674,1.61207001993857e-07,2.998895147899341,1.61207001993857e-07,2.999725586162789
1.632092988703319e-07,0.002358911718694516,1.632092988703319e-07,0,1.632092988703319e-07,0,1.632092988703319e-07,0.0209086037996769,1.632092988703319e-07,1.064131944058233,1.632092988703319e-07,0.02080824059199367,1.632092988703319e-07,2.998862758576537,1.632092988703319e-07,2.999861153729035
1.658311318679897e-07,0.002330617262703346,1.658311318679897e-07,0,1.658311318679897e-07,0,1.658311318679897e-07,0.02419086469494862,1.658311318679897e-07,1.053701535550201,1.658311318679897e-07,0.02371427528906557,1.658311318679897e-07,2.998726909115219,1.658311318679897e-07,3.000046726611536
1.679404941482613e-07,0.002317691807712853,1.679404941482613e-07,0,1.679404941482613e-07,0,1.679404941482613e-07,0.02500233083690273,1.679404941482613e-07,1.041019666625764,1.679404941482613e-07,0.0250063149142208,1.679404941482613e-07,2.998657056923165,1.679404941482613e-07,3.00001951772087
1.687253065677671e-07,0.002314645957293465,1.687253065677671e-07,0,1.687253065677671e-07,0,1.687253065677671e-07,0.02480519427566552,1.687253065677671e-07,1.03534663925893,1.687253065677671e-07,0.02532008795111206,1.687253065677671e-07,2.998570592823591,1.687253065677671e-07,3.000021402673031
1.691177127775199e-07,0.002314039919080847,1.691177127775199e-07,0,1.691177127775199e-07,0,1.691177127775199e-07,0.02466279563479115,1.691177127775199e-07,1.032240588990282,1.691177127775199e-07,0.02546520379053852,1.691177127775199e-07,2.998453034549985,1.691177127775199e-07,3.000029191923079
1.699025251970256e-07,0.002314346662116511,1.699025251970256e-07,0,1.699025251970256e-07,0,1.699025251970256e-07,0.02442457916370265,1.699025251970256e-07,1.025554251209906,1.699025251970256e-07,0.02569104166615741,1.699025251970256e-07,2.998158190452702,1.699025251970256e-07,3.00005826466096
1.712008955696421e-07,0.002320386319475466,1.712008955696421e-07,0,1.712008955696421e-07,0,1.712008955696421e-07,0.02406872971229011,1.712008955696421e-07,1.013696156060105,1.712008955696421e-07,0.02535262370708302,1.712008955696421e-07,2.997803345239056,1.712008955696421e-07,3.000096495228492
1.725478366451116e-07,0.002336080287507033,1.725478366451116e-07,0,1.725478366451116e-07,0,1.725478366451116e-07,0.02315780945136555,1.725478366451116e-07,1.000263808098359,1.725478366451116e-07,0.02451332188787798,1.725478366451116e-07,2.997348128878545,1.725478366451116e-07,3.000071681566728
1.745364241328392e-07,0.00238055774429368,1.745364241328392e-07,0,1.745364241328392e-07,0,1.745364241328392e-07,0.02123762122587564,1.745364241328392e-07,0.9780185288088487,1.745364241328392e-07,0.02384434159664557,1.745364241328392e-07,2.996285691698657,1.745364241328392e-07,3.000019384372498
1.764394277078192e-07,0.002437538237843895,1.764394277078192e-07,0,1.764394277078192e-07,0,1.764394277078192e-07,0.01928382387608994,1.764394277078192e-07,0.9545035605992027,1.764394277078192e-07,0.02294506286758433,1.764394277078192e-07,2.995025480678263,1.764394277078192e-07,2.999960993087388
1.787020217191779e-07,0.002501017521538604,1.787020217191779e-07,0,1.787020217191779e-07,0,1.787020217191779e-07,0.01578795502036441,1.787020217191779e-07,0.9250389564535813,1.787020217191779e-07,0.02022596315389263,1.787020217191779e-07,2.993705039987531,1.787020217191779e-07,2.999915861609586
1.809619262284044e-07,0.002544265321061896,1.809619262284044e-07,0,1.809619262284044e-07,0,1.809619262284044e-07,0.01187122149736232,1.809619262284044e-07,0.8946101433607178,1.809619262284044e-07,0.01706796968454201,1.809619262284044e-07,2.992683175143561,1.809619262284044e-07,2.999910831369381
1.834018503279606e-07,0.002565418677414706,1.834018503279606e-07,0,1.834018503279606e-07,0,1.834018503279606e-07,0.007937820212722694,1.834018503279606e-07,0.8601865434566178,1.834018503279606e-07,0.01365373158451348,1.834018503279606e-07,2.991791215906845,1.834018503279606e-07,2.999881725571569
1.860302121978749e-07,0.002558847485765359,1.860302121978749e-07,0,1.860302121978749e-07,0,1.860302121978749e-07,0.003714372589183008,1.860302121978749e-07,0.8186299334822824,1.860302121978749e-07,0.01011113155547628,1.860302121978749e-07,2.990320711362764,1.860302121978749e-07,2.999839253668714
1.891663079894953e-07,0.002515171930482681,1.891663079894953e-07,0,1.891663079894953e-07,0,1.891663079894953e-07,-0.0005507375204943205,1.891663079894953e-07,0.7614556657248869,1.891663079894953e-07,0.00528063641368395,1.891663079894953e-07,2.988660091540526,1.891663079894953e-07,2.999791760176063
1.926792076545814e-07,0.002439189572442886,1.926792076545814e-07,0,1.926792076545814e-07,0,1.926792076545814e-07,-0.001320359904837876,1.926792076545814e-07,0.6904249462826543,1.926792076545814e-07,0.001124347808337016,1.926792076545814e-07,2.989550505274587,1.926792076545814e-07,2.999724066321659
1.960854214559234e-07,0.002366734268196437,1.960854214559234e-07,0,1.960854214559234e-07,0,1.960854214559234e-07,0.003047480679509699,1.960854214559234e-07,0.6176885405596755,1.960854214559234e-07,0.001434543168882286,1.960854214559234e-07,2.995968111710757,1.960854214559234e-07,2.999607196796136
1.99325814769516e-07,0.002318010406185856,1.99325814769516e-07,0,1.99325814769516e-07,0,1.99325814769516e-07,0.009831972590600759,1.99325814769516e-07,0.5443090743469464,1.99325814769516e-07,0.006152963960372291,1.99325814769516e-07,3.004586690675404,1.99325814769516e-07,2.999433988635873
2.031138990443435e-07,0.002301050099385817,2.031138990443435e-07,0,2.031138990443435e-07,0,2.031138990443435e-07,0.01745610195002744,2.031138990443435e-07,0.4505476460212441,2.031138990443435e-07,0.01383652019267366,2.031138990443435e-07,3.004057877069422,2.031138990443435e-07,2.999206002916827
2.038912714839836e-07,0.002302281376401407,2.038912714839836e-07,0,2.038912714839836e-07,0,2.038912714839836e-07,0.01879209135476656,2.038912714839836e-07,0.430398620379671,2.038912714839836e-07,0.01536119651840367,2.038912714839836e-07,3.001320425345418,2.038912714839836e-07,2.999251240328414
2.054460163632638e-07,0.002308896489286878,2.054460163632638e-07,0,2.054460163632638e-07,0,2.054460163632638e-07,0.02113648308157559,2.054460163632638e-07,0.389932139812236,2.054460163632638e-07,0.01810910282782182,2.054460163632638e-07,2.99066277669844,2.054460163632638e-07,2.999193744381397
2.079625344796348e-07,0.002327671007114174,2.079625344796348e-07,0,2.079625344796348e-07,0,2.079625344796348e-07,0.02415244033331378,2.079625344796348e-07,0.3263231688103445,2.079625344796348e-07,0.02179774594403176,2.079625344796348e-07,2.959430481903458,2.079625344796348e-07,2.99886688006657
2.087480077571564e-07,0.002334805152757962,2.087480077571564e-07,0,2.087480077571564e-07,0,2.087480077571564e-07,0.02491145067754234,2.087480077571564e-07,0.3074562616598385,2.087480077571564e-07,0.02276032215391932,2.087480077571564e-07,2.946913022583832,2.087480077571564e-07,2.99870670682473
2.103189543121995e-07,0.002350811603055593,2.103189543121995e-07,0,2.103189543121995e-07,0,2.103189543121995e-07,0.02618216056741635,2.103189543121995e-07,0.2720652840433568,2.103189543121995e-07,0.02442873115149622,2.103189543121995e-07,2.918640671320247,2.103189543121995e-07,2.998325743926637
2.122193435060585e-07,0.002370780738521886,2.122193435060585e-07,0,2.122193435060585e-07,0,2.122193435060585e-07,0.02735332213315126,2.122193435060585e-07,0.2340910932233458,2.122193435060585e-07,0.02604888268946881,2.122193435060585e-07,2.875291950102893,2.122193435060585e-07,2.997868453273611
2.141506897842721e-07,0.00238861624096376,2.141506897842721e-07,0,2.141506897842721e-07,0,2.141506897842721e-07,0.02821283100048782,2.141506897842721e-07,0.20125475015493,2.141506897842721e-07,0.02730974473265048,2.141506897842721e-07,2.819560490081173,2.141506897842721e-07,2.997495257391119
2.164570185715506e-07,0.002403890171610959,2.164570185715506e-07,0,2.164570185715506e-07,0,2.164570185715506e-07,0.02891657646378172,2.164570185715506e-07,0.1691490969750368,2.164570185715506e-07,0.02838837543601192,2.164570185715506e-07,2.737072822227117,2.164570185715506e-07,2.997223177214088
2.196283086577831e-07,0.002415255308519207,2.196283086577831e-07,0,2.196283086577831e-07,0,2.196283086577831e-07,0.02951249646323318,2.196283086577831e-07,0.1355009490318797,2.196283086577831e-07,0.02932258808243306,2.196283086577831e-07,2.596778259905854,2.196283086577831e-07,2.99714414578286
2.225936023027098e-07,0.002416767414620647,2.225936023027098e-07,0,2.225936023027098e-07,0,2.225936023027098e-07,0.02983536791447188,2.225936023027098e-07,0.1125705708124057,2.225936023027098e-07,0.02980437855436124,2.225936023027098e-07,2.433017154639514,2.225936023027098e-07,2.997303745261207
2.266044969156612e-07,0.002407731078604352,2.266044969156612e-07,0,2.266044969156612e-07,0,2.266044969156612e-07,0.03009693080367923,2.266044969156612e-07,0.09053322543198009,2.266044969156612e-07,0.03014008203137081,2.266044969156612e-07,2.15811523013131,2.266044969156612e-07,2.997683138219836
2.312625981405949e-07,0.00238910368892857,2.312625981405949e-07,0,2.312625981405949e-07,0,2.312625981405949e-07,0.03028199288255638,2.312625981405949e-07,0.07370790123572157,2.312625981405949e-07,0.03032897608264641,2.312625981405949e-07,1.782172769486273,2.312625981405949e-07,2.998125736081158
